CID,IC50,SMILES,MolecularWeight,NumAtoms,NumTorsions
162533606,720.0,C1CC1S(=O)(=O)N2CCC(CC2)NC(=O)C(C3=CN=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,559.0,38,9
156596341,728.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC=C3)Cl,296.7,21,3
640879,730.0,CCCN1C(=O)C2=CC=CC=C2S1,193.27,13,2
156907110,732.0,C1CC(C(=O)N(C1)C2=CN=CC3=CC=CC=C32)C4=CC(=CC=C4)Cl,336.8,24,2
156906162,738.0,C1CN(C(=O)C1(C2=CC(=CC=C2)Cl)O)C3=CN=CC4=CC=CC=C43,338.8,24,2
156023304,820.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC23CC4CC(C2)CC(C4)(C3)O,477.6,34,10
156906269,744.0,CS(=O)(=O)C1=CC2=CN=CC(=C2C=C1)NC(=O)C3CCS(=O)(=O)C4=C3C=C(C=C4)Cl,464.9,30,3
3008304,747.0,C1=CC=C2C(=C1)C(=O)C(=O)N2CC3=CC=C(C=C3)Br,316.15,19,2
155803075,749.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CN=CC=C4,398.5,29,6
156907014,828.0,C=CC(=O)N(C1=CN=CC2=CC=CC=C21)C(=O)C3CCOC4=C3C=C(C=C4)Cl,392.8,28,3
162533636,749.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CN=CC=C4,398.5,29,6
44449054,750.0,C1CN(CCC1C2=CNC3=CC=CC=C32)C(CO)C4CCN(CC4)C(=O)C=CC5=CC(=C(C=C5)F)Br,554.5,36,6
156906223,750.0,CC1=NC(=NN1)CN2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,432.9,31,4
156907318,750.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)C,405.6,29,6
162533702,750.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)C(C(C)C)NC(=O)COC4=CC=CC(=C4)OC,665.8,47,16
162680169,750.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C=CC1=CC=CC=C1,440.9,30,10
156906161,756.0,C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)CN5CCNCC5)C=C(C=C2)Cl,436.9,31,4
156906693,770.0,CC(C1=CC(=C(C=C1)Cl)Cl)C(=O)NC2=CN=CC3=CC=CC=C32,345.2,23,3
156907321,920.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)C(=O)NCC5CCCO5,518.7,37,9
156906263,761.0,C1COC2=C(C1C(=O)NC3=CN=CC4=C3C=C(S4)C(=O)N)C=C(C=C2)Cl,387.8,26,3
156906819,991.0,C1COC2=C(C1C(=O)NC3=C4C=NC=CC4=CN=C3)C=C(C=C2)Cl,339.8,24,2
156906267,770.0,C1CS(=O)(=O)C2=C(C1C(=O)NC3=C4C=CC(=CC4=CN=C3)F)C=C(C=C2)Cl,404.8,27,2
162533809,775.0,CC(C)CC(C(=O)N(C)N(CCC(=O)N)C#N)NC(=O)C(C(C)(C)C)NC(=O)OCC1=CC=CC=C1,502.6,36,12
351236,780.0,CN1C(=O)C2=CC=CC=C2S1,165.21,11,0
156023305,780.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC23CC4CC(C2)CC(C4)(C3)O,558.7,38,11
156027216,920.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5C=CC=NC5=O,441.5,32,6
156027221,830.0,C1CC(C1)CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,397.5,30,6
156906861,780.0,C1CN(C2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl)CC5=NC=CN5,417.9,30,4
156906222,784.0,C1C(C2=C(CN1CC3=NC=NN3)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,418.9,30,4
156906692,791.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CC(=C3)Cl)Cl,331.2,22,3
162396377,798.0,CC1=C(SC2=NC=CN12)C(=O)NC(CC(C)(C)C)C(=O)NC(CC3CCNC3=O)C#N,444.6,31,7
164676,800.0,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,294.3,22,0
3094418,800.0,CCN1C2=CC=CC=C2SC1=C3C(=O)N(C(=S)S3)CC=C,334.5,21,3
39704311,800.0,CC(C1=CC=CC2=CC=CC=C21)NC(=O)C3=CC4=C(C=C3)C=CN4,314.4,24,3
145976006,800.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3,586.7,42,11
156906925,800.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=NC=CS4,516.6,37,8
156907157,800.0,CC1=C(C=C(C=C1)NC(=O)C2CCNCC2)C(=O)NC(C)C3=CC=CC4=CC=CC=C43,415.5,31,5
156907376,800.0,CC(C)C(=O)NC1=CC=C(C=C1)N(C(C2=CC(=C(C=C2)Cl)F)C(=O)NCC3=CC=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,613.1,44,10
162533713,800.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC(=C2)C#N)C(=O)NC3CCCCC3)C(=O)CCl,467.0,33,6
156906544,803.0,CN1C=CC(=N1)CNCC2(CCOC3=C2C=C(C=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,461.9,33,6
156906862,958.0,C1CNNC1CN2CCC(C3=C2C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,421.9,30,4
156907320,810.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)C(=O)OC,449.6,32,7
156907335,810.0,CC1=C(C=C(C=C1)N)C(=O)NC(C)C2=CC=CC(=C2)C3=CC=C(S3)CNC(=O)OC(C)(C)C,465.6,33,6
156907368,810.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC(C)C)NC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,685.8,50,16
156907323,820.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)C(=O)NCC5CCO5,504.6,36,9
162533704,820.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCCCC2,395.5,28,9
7099,830.0,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,209.25,16,0
156906289,832.0,COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=NC=CC4=CN=C3,369.8,26,3
156906867,833.0,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)C3=CN=CC4=CC=CC=C43,351.8,25,2
154856859,834.0,C1CN(CCN1CC2=CC=CC=C2CCS(=O)(=O)N)C(=O)CCl,359.9,23,6
156906520,837.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CC(N(C3)C(=O)OC(C)(C)C)C(=O)OC)C(=O)C4=COC=N4,605.7,44,7
156906268,838.0,C1CS(=O)(=O)C2=C(C1C(=O)NC3=C4C=CC(=CC4=CN=C3)Cl)C=C(C=C2)Cl,421.3,27,2
162533751,840.0,C1COCCC1NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,454.9,32,7
162396459,844.0,CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)C(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N)C,499.5,35,6
156907050,851.0,C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Br,383.2,24,2
162680168,860.0,C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NS(=O)(=O)CC2=CC=CC=C2,505.0,33,11
156027238,864.0,C1=CC(=CC(=C1)Cl)CN(C2=CC=C(C=C2)C3=CNN=C3)C(=O)CC4=CN=CC=C4,402.9,29,6
156907111,866.0,C1CN(C(=O)C1C2=CC(=CC=C2)Cl)C3=CN=CC4=CC=CC=C43,322.8,23,2
156907346,870.0,C1=CNC2=CC(=CC(=C21)C(=O)OC3=CC(=CN=C3)Cl)F,290.67,20,2
156906324,871.0,C=CC(=O)NCC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,421.9,30,5
156906685,975.0,COCCOC(C1=CC(=C(C=C1)Cl)Cl)C(=O)NC2=CN=CC3=CC=CC=C32,405.3,27,7
156907012,872.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=C(C=CC(=C3)Cl)Cl,331.2,22,3
156906871,936.0,CC(=O)N1CCC(C2=C1C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,379.8,27,2
154732691,880.0,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)OC(C)(C)C)NC(=O)OCC2=CC=CC=C2,630.8,45,16
154732782,880.0,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC(C)C)CC(=O)C(C(C)OC(C)(C)C)NC(=O)OCC2=CC=CC=C2,629.8,45,17
145962816,883.0,C1=CC=C(C(=C1)[N+](=O)[O-])SSC2=NC=CC=N2,265.3,17,4
156906375,890.0,C1=CC(=CC(=C1)Cl)CC(=O)NC2=C3C=CC=C(C3=CN=C2)F,314.7,22,3
162680085,890.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(C1=CC=CC=C1)Cl)NC(=O)OCC2=CC=CC=C2,503.0,35,11
156906398,891.0,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CSC=N4,516.6,37,8
156906308,896.0,CN(C)C(=O)CN1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,422.9,30,4
3598,900.0,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,406.9,21,2
2774892,900.0,C1=CC(=CC=C1OC(=O)C(=C(Cl)Cl)Cl)S(=O)(=O)C2=CC=C(C=C2)OC(=O)C(=C(Cl)Cl)Cl,565.0,31,6
9327085,900.0,C1CN(CCN1CC2=CC=CC3=CC=CC=C32)C(=O)CCl,302.8,21,3
145967285,900.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)S(=O)(=O)C)CC3=CC=CC=C3.[Na+],668.8,44,13
156027215,900.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CC=CC=N5,425.5,31,6
156907314,900.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCOCC5,490.7,35,8
156907340,900.0,COC1=CC=CC2=C1C=C(N2)C(=O)OC3=CC(=CN=C3)Cl,302.71,21,3
156907363,900.0,C1=CC(=CC=C1OC(=O)C(=C(Cl)Cl)Cl)S(=O)(=O)C2=C(C=C(C=C2)OC(=O)C(=C(Cl)Cl)Cl)Cl,599.5,32,6
162533709,900.0,CC(C)(C)C1=CC=C(C=C1)N(C(=O)CCl)C(C)(C2=CN=CC=C2)C(=O)NC3CCCCC3,456.0,32,6
162680165,900.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)CNC1=CC(=CC=C1)OC,473.9,32,12
162533685,910.0,CCCCNC(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,326.4,23,5
162680177,910.0,CC1=CC(=NO1)C(=O)NC(CC(C)C)C(=O)NN(CCC(=O)N)C(=O)C(F)Cl,419.8,28,9
156906249,914.0,CN1C=C(N=N1)CN2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=C5C=C(C=CC5=CN=C4)F,450.9,32,4
162396378,917.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C(C2CCCCC2)OC,434.6,31,9
156906317,918.0,C1C(C2=C(CN1C(=O)C3=NC=CO3)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,432.9,31,3
3191,920.0,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,469.7,35,9
162533590,920.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)C(C(C)C)NC(=O)COC4=CC=C(C=C4)OC,665.8,47,16
145963641,921.0,CC1=CC(=NC(=N1)SSC2=CC=CC=C2[N+](=O)[O-])C,293.4,19,4
69805420,927.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COCC2=CC=CC=C2)N(C)C(=O)C3=CC4=C(N3)C=CC=C4OC,576.7,42,14
56973495,970.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CN=CC=C5,425.5,31,6
4788586,940.0,CN(CC(=O)NC1CCCC1)S(=O)(=O)C2=CC(=CC=C2)Cl,330.8,21,5
162533664,940.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(CCC3=CC=C(C=C3)Cl)C(=O)CCl,448.4,30,8
154856930,941.0,CC1=C(C=NC=C1)NC(=O)CC2=CC(=CC(=C2)Cl)OC3CC(=O)N3,345.8,24,5
11796320,1000.0,C1=CC=C2C(=C1)C=C(S2)CN3C4=C(C=C(C=C4)I)C(=O)C3=O,419.2,22,2
154732724,950.0,C1=CC=C2C(=C1)C=C(S2)CC3C4=C(C=C(C=C4)I)C(=O)C3=O,418.2,22,2
156906283,951.0,CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=C4C(=CN=C3)C=CC=C4F,433.9,29,3
156906684,961.0,COC(C1=CC(=C(C=C1)Cl)Cl)C(=O)NC2=CN=CC3=CC=CC=C32,361.2,24,4
156906876,964.0,CS(=O)(=O)C1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCOC4=C3C=C(C=C4)Cl,416.9,28,3
3811656,969.0,COC1=C(C=C(C=C1)C2CC(=NN2C(=O)CCl)C3=CC=CS3)OC,364.8,24,5
4331,970.0,CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCSC)C=O)NC(=O)C,401.6,27,13
156907319,970.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)C(=O)O,435.5,31,7
156906714,971.0,CC1=C(C=C(C=C1)CC(=O)NC2=CN=CC3=CC=CC=C32)Cl,310.8,22,3
33008158,975.0,CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC2=C(N=C3N2C=CS3)C4=CC=CC=C4,426.5,29,5
156906418,978.0,C1CC1C2=C(C=NC=C2)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,362.2,24,3
4642656,980.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(CCC3=CC=CC=C3)C(=O)CCl,413.9,29,8
11667869,980.0,C1=CC=C2C(=C1)C=C(S2)CN3C4=C(C=CC=C4Br)C(=O)C3=O,372.2,22,2
154732722,980.0,C1=CC=C2C(=C1)C=C(S2)CC3C4=C(C=CC=C4Br)C(=O)C3=O,371.2,22,2
162533689,980.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)N4CCCC4)C(=O)CCl,455.0,32,7
162533851,980.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,491.9,33,7
156906814,988.0,C1COC2=C(C1(C(=O)NC3=CN=CC4=CC=CC=C43)O)C=C(C=C2)Cl,354.8,25,2
162533776,990.0,C1C(CC12COC2)NC(=O)C(C3=CN=CN=C3)N(C4=CC=C(C=C4)C5=CN=CO5)C(=O)CCl,467.9,33,7
156906726,998.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=CN=C3)Cl,297.74,21,3
11555658,1000.0,CCOC(=O)C=CC(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C=CC3=CC=C(C=C3)N(C)C,539.7,40,13
91933384,1000.0,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSCC2=CC3=CC(=C2)CSCC(C(=O)N4CCCC4C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSC3)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(C)C)CC6=CC=CC=C6)CCC(=O)O)C(C)CC)CCCN=C(N)N)NC(=O)C(C)N)C(=O)NCC(=O)N)CC(=O)O)CO)CC7=CC=CC=C7,1941.3,135,25
154873059,1000.0,COC1=NC(=CC=C1)OC2=CC(=CC(=C2)NC(=O)CC3=CN=CC4=CC=CC=C43)Cl,419.9,30,6
156027222,1000.0,C1CCC(C1)CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,411.5,31,6
162533659,1000.0,CC1=CC(=CC=C1)CCN(C(C2=CN=CC=C2)C(=O)NC3CCCCC3)C(=O)CCl,428.0,30,8
162533694,1000.0,CCOC(=O)C=CC(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C=CC3=CC=C(C=C3)N(C)C,539.7,40,13
164532051,1000.0,C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=NO)C(=O)N)NC(=O)C=CC3=CC=CC=C3,455.5,33,11
